window_id,Start,Stop
box1590,2020-06-10 13:30:44.335,2020-06-10 13:30:46.114
box1591,2020-06-10 13:31:02.857,2020-06-10 13:31:04.686
box1592,2020-06-10 13:31:27.355,2020-06-10 13:31:29.127
box1593,2020-06-10 13:31:47.208,2020-06-10 13:31:49.072
box1594,2020-06-10 13:32:46.390,2020-06-10 13:32:48.154
box1595,2020-06-10 13:32:58.194,2020-06-10 13:32:59.890
box1596,2020-06-10 13:34:34.584,2020-06-10 13:34:36.301
box1597,2020-06-10 13:44:19.516,2020-06-10 13:44:21.282
box1598,2020-06-10 14:10:58.542,2020-06-10 14:11:00.301
box1599,2020-06-10 14:14:15.097,2020-06-10 14:14:16.874
box1600,2020-06-10 14:16:36.250,2020-06-10 14:16:38.063
box1601,2020-06-10 14:16:48.026,2020-06-10 14:16:49.784
box1602,2020-06-10 14:58:53.390,2020-06-10 14:58:55.150
box1603,2020-06-10 15:08:04.457,2020-06-10 15:08:06.235
box1604,2020-06-10 15:10:21.201,2020-06-10 15:10:22.967
box1605,2020-06-10 15:15:03.896,2020-06-10 15:15:05.809
box1606,2020-06-10 15:19:45.416,2020-06-10 15:19:47.173
box1607,2020-06-10 15:27:33.069,2020-06-10 15:27:35.499
box1608,2020-06-10 15:36:42.756,2020-06-10 15:36:44.567
box1609,2020-06-10 15:41:42.187,2020-06-10 15:41:43.967
box1610,2020-06-11 06:38:41.010,2020-06-11 06:38:42.977
box1608,2020-06-11 06:55:25.548,2020-06-11 06:55:27.281
box1608,2020-06-11 06:58:51.532,2020-06-11 06:58:53.466
box1611,2020-06-11 07:12:21.186,2020-06-11 07:12:22.991
box1612,2020-06-11 07:13:28.226,2020-06-11 07:13:29.998
box1613,2020-06-11 07:13:40.345,2020-06-11 07:13:42.130
box1614,2020-06-11 07:14:15.664,2020-06-11 07:14:17.408
box1615,2020-06-11 07:15:02.204,2020-06-11 07:15:03.978
box1616,2020-06-11 07:17:00.118,2020-06-11 07:17:01.911
box1617,2020-06-11 07:17:11.927,2020-06-11 07:17:13.693
box1618,2020-06-11 07:19:05.177,2020-06-11 07:19:06.950
box1619,2020-06-11 07:20:04.164,2020-06-11 07:20:05.932
box1620,2020-06-11 07:30:01.635,2020-06-11 07:30:03.379
box1621,2020-06-11 07:30:54.948,2020-06-11 07:30:56.653
box1622,2020-06-11 07:35:58.446,2020-06-11 07:36:00.302
box1623,2020-06-11 07:41:37.851,2020-06-11 07:41:39.637
box1624,2020-06-11 07:55:33.763,2020-06-11 07:55:35.569
box1625,2020-06-11 08:03:29.678,2020-06-11 08:03:31.468
box1625,2020-06-11 09:15:24.671,2020-06-11 09:15:26.517
box1626,2020-06-11 10:59:50.162,2020-06-11 10:59:51.941
box1627,2020-06-11 11:25:59.092,2020-06-11 11:26:00.844
box1628,2020-06-11 12:06:24.441,2020-06-11 12:06:26.211
box1629,2020-06-11 12:07:36.064,2020-06-11 12:07:37.858
box1630,2020-06-11 12:38:18.584,2020-06-11 12:38:20.301
box1631,2020-06-11 12:43:00.479,2020-06-11 12:43:02.298
box1632,2020-06-11 12:45:53.951,2020-06-11 12:45:55.747
box1633,2020-06-11 12:47:16.328,2020-06-11 12:47:18.132
box1634,2020-06-11 12:51:14.521,2020-06-11 12:51:16.273
box1635,2020-06-11 13:09:39.976,2020-06-11 13:09:41.832
box1636,2020-06-11 13:09:45.635,2020-06-11 13:09:47.410
box1637,2020-06-11 13:10:19.260,2020-06-11 13:10:21.123
box1638,2020-06-11 13:10:55.971,2020-06-11 13:10:57.743
box1639,2020-06-11 13:41:50.714,2020-06-11 13:41:52.513
box1640,2020-06-11 13:42:32.873,2020-06-11 13:42:34.627
box1641,2020-06-11 13:45:07.945,2020-06-11 13:45:09.719
box1642,2020-06-11 14:00:09.027,2020-06-11 14:00:10.808
box1643,2020-06-11 14:03:34.872,2020-06-11 14:03:36.634
box1644,2020-06-11 14:04:10.230,2020-06-11 14:04:11.938
box1645,2020-06-11 14:04:15.582,2020-06-11 14:04:17.329
box1646,2020-06-11 14:04:33.945,2020-06-11 14:04:35.726
box1647,2020-06-11 14:05:12.129,2020-06-11 14:05:13.916
box1648,2020-06-11 14:07:15.634,2020-06-11 14:07:17.329
box1649,2020-06-11 14:07:51.672,2020-06-11 14:07:53.487
box1650,2020-06-11 14:09:34.295,2020-06-11 14:09:36.067
box1651,2020-06-11 14:30:58.440,2020-06-11 14:31:00.221
box1652,2020-06-11 14:31:38.196,2020-06-11 14:31:39.967
box1653,2020-06-11 14:32:35.397,2020-06-11 14:32:37.171
box1651,2020-06-11 15:01:09.907,2020-06-11 15:01:11.643
box1651,2020-06-11 15:01:38.269,2020-06-11 15:01:40.040
box1654,2020-06-11 15:20:26.810,2020-06-11 15:20:28.608
box1655,2020-06-11 15:21:41.071,2020-06-11 15:21:42.896
box1656,2020-06-11 15:23:17.338,2020-06-11 15:23:19.205
box1657,2020-06-11 15:27:32.237,2020-06-11 15:27:33.998
box1657,2020-06-11 15:28:27.874,2020-06-11 15:28:29.652
box1658,2020-06-11 15:30:20.421,2020-06-11 15:30:22.210
box1659,2020-06-11 15:32:36.228,2020-06-11 15:32:37.933
box1660,2020-06-11 15:34:49.974,2020-06-11 15:34:51.668
box1660,2020-06-11 15:35:47.181,2020-06-11 15:35:48.960
box1661,2020-06-11 15:35:57.093,2020-06-11 15:35:58.867
box1662,2020-06-12 07:15:40.979,2020-06-12 07:15:42.947
box1663,2020-06-12 07:17:42.169,2020-06-12 07:17:43.938
box1664,2020-06-12 07:17:54.097,2020-06-12 07:17:55.867
box1665,2020-06-12 07:19:04.083,2020-06-12 07:19:05.873
box1666,2020-06-12 07:20:15.000,2020-06-12 07:20:16.884
box1667,2020-06-12 07:21:13.111,2020-06-12 07:21:14.855
box1668,2020-06-12 07:23:01.529,2020-06-12 07:23:03.281
box1669,2020-06-12 07:24:11.589,2020-06-12 07:24:13.358
box1670,2020-06-12 07:42:42.541,2020-06-12 07:42:44.299
box1671,2020-06-12 07:45:41.402,2020-06-12 07:45:43.185
box1671,2020-06-12 07:54:25.356,2020-06-12 07:54:27.138
box1672,2020-06-12 08:00:03.095,2020-06-12 08:00:04.901
box1671,2020-06-12 08:03:23.737,2020-06-12 08:03:25.546
box1673,2020-06-12 08:03:35.287,2020-06-12 08:03:37.066
box1674,2020-06-12 08:05:55.319,2020-06-12 08:05:57.109
box1675,2020-06-12 08:10:25.623,2020-06-12 08:10:27.320
box1676,2020-06-12 08:11:12.437,2020-06-12 08:11:14.532
box1677,2020-06-12 08:12:24.133,2020-06-12 08:12:25.901
box1678,2020-06-12 08:14:37.745,2020-06-12 08:14:39.581
box1679,2020-06-12 08:24:48.020,2020-06-12 08:24:49.791
box1680,2020-06-12 08:26:00.493,2020-06-12 08:26:02.249
box1681,2020-06-12 08:28:11.817,2020-06-12 08:28:13.593
box1682,2020-06-12 08:28:48.061,2020-06-12 08:28:49.932
box1683,2020-06-12 08:33:19.834,2020-06-12 08:33:21.622
box1684,2020-06-12 08:34:33.859,2020-06-12 08:34:35.624
box1685,2020-06-12 08:35:02.629,2020-06-12 08:35:04.361
box1686,2020-06-12 08:36:03.291,2020-06-12 08:36:05.179
box1687,2020-06-12 09:44:29.652,2020-06-12 09:44:31.361
box1688,2020-06-12 09:45:34.288,2020-06-12 09:45:36.112
box1689,2020-06-12 09:47:01.180,2020-06-12 09:47:02.945
box1690,2020-06-12 09:48:24.408,2020-06-12 09:48:26.175
box1691,2020-06-12 09:49:47.837,2020-06-12 09:49:49.609
box1692,2020-06-12 09:50:26.051,2020-06-12 09:50:28.008
box1693,2020-06-12 09:52:28.034,2020-06-12 09:52:29.812
box1694,2020-06-12 09:53:33.162,2020-06-12 09:53:34.921
box1695,2020-06-12 09:53:57.248,2020-06-12 09:53:59.269
box1696,2020-06-12 10:07:17.733,2020-06-12 10:07:19.596
box1697,2020-06-12 10:23:47.315,2020-06-12 10:23:49.097
box1698,2020-06-12 10:25:30.159,2020-06-12 10:25:32.038
box1699,2020-06-12 10:27:05.404,2020-06-12 10:27:07.157
box1700,2020-06-12 10:29:24.622,2020-06-12 10:29:26.339
box1701,2020-06-12 10:29:53.045,2020-06-12 10:29:54.968
box1702,2020-06-12 10:30:28.938,2020-06-12 10:30:30.855
box1703,2020-06-12 10:35:02.527,2020-06-12 10:35:04.274
box1704,2020-06-12 10:35:31.804,2020-06-12 10:35:33.564
box1705,2020-06-12 10:36:54.723,2020-06-12 10:36:56.453
box1706,2020-06-12 10:40:13.018,2020-06-12 10:40:14.781
box1707,2020-06-12 10:40:37.374,2020-06-12 10:40:39.149
box1708,2020-06-12 10:42:47.412,2020-06-12 10:42:49.189
box1709,2020-06-12 10:43:14.632,2020-06-12 10:43:16.354
box1710,2020-06-12 10:53:53.914,2020-06-12 10:53:55.683
box1711,2020-06-12 10:54:53.622,2020-06-12 10:54:55.348
box1712,2020-06-12 11:21:03.110,2020-06-12 11:21:04.917
box1713,2020-06-12 11:50:37.156,2020-06-12 11:50:38.935
box1714,2020-06-12 11:54:06.705,2020-06-12 11:54:08.509
box1715,2020-06-12 13:29:59.959,2020-06-12 13:30:01.722
box1716,2020-06-12 13:30:05.956,2020-06-12 13:30:07.756
box1717,2020-06-12 13:30:20.245,2020-06-12 13:30:22.001
box1718,2020-06-12 13:30:26.126,2020-06-12 13:30:28.004
box1719,2020-06-12 13:30:32.541,2020-06-12 13:30:34.379
box1720,2020-06-12 13:30:38.433,2020-06-12 13:30:40.254
box1721,2020-06-12 13:41:02.141,2020-06-12 13:41:03.907
box1722,2020-06-12 13:45:33.571,2020-06-12 13:45:35.268
box1723,2020-06-12 14:01:07.707,2020-06-12 14:01:09.610
box1724,2020-06-12 14:04:39.325,2020-06-12 14:04:41.129
box1725,2020-06-12 14:05:47.094,2020-06-12 14:05:48.875
box1726,2020-06-12 14:09:48.882,2020-06-12 14:09:50.652
box1727,2020-06-12 14:10:28.500,2020-06-12 14:10:30.266
box1728,2020-06-12 14:13:48.493,2020-06-12 14:13:50.285
box1729,2020-06-12 14:19:26.071,2020-06-12 14:19:27.969
box1730,2020-06-12 14:19:59.170,2020-06-12 14:20:00.886
box1731,2020-06-12 14:20:18.490,2020-06-12 14:20:20.267
box1732,2020-06-12 14:42:16.011,2020-06-12 14:42:17.784
box1733,2020-06-12 14:42:33.739,2020-06-12 14:42:35.528
box1734,2020-06-12 14:43:06.960,2020-06-12 14:43:08.735
box1735,2020-06-12 14:43:19.069,2020-06-12 14:43:20.783
box1736,2020-06-12 14:44:15.604,2020-06-12 14:44:17.292
box1737,2020-06-12 14:44:39.729,2020-06-12 14:44:41.617
box1738,2020-06-12 14:47:47.960,2020-06-12 14:47:49.714
box1739,2020-06-12 15:23:06.289,2020-06-12 15:23:08.173
box1740,2020-06-12 15:23:49.044,2020-06-12 15:23:51.103
box1741,2020-06-12 15:25:05.635,2020-06-12 15:25:07.529
box1742,2020-06-12 15:26:03.430,2020-06-12 15:26:05.243
box1743,2020-06-12 15:26:34.239,2020-06-12 15:26:36.035
box1744,2020-06-12 15:32:29.310,2020-06-12 15:32:31.112
box1745,2020-06-12 15:32:57.030,2020-06-12 15:32:58.741
